customer,invoice_date,qty_shipped,item,description,industry,contact_owner,lifetime_sales,first_sale,county,market_opportunity,%_market_opp,item_price_rank,target
7CHEBS,2018-09-11,2.0,AAM01QPC9JA1AN,MOTO CM200D 403-470 40W 16CH,K12 Education,Jessica Spindler,49820.15,11/01/1999,Cheboygan,64817.0,0.402,196,0
7CHEBS,2017-04-21,2.0,AAM01QPC9JA1,MOTO CM200D 403-470 40W MOBILE,K12 Education,Jessica Spindler,49820.15,11/01/1999,Cheboygan,64817.0,0.402,191,0
7CHEBS,2016-09-29,2.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,K12 Education,Jessica Spindler,49820.15,11/01/1999,Cheboygan,64817.0,0.402,221,0
7CHEBS,2016-04-22,4.0,AAM01QPC9JA1,MOTO CM200D 403-470 40W MOBILE,K12 Education,Jessica Spindler,49820.15,11/01/1999,Cheboygan,64817.0,0.402,191,0
7CHEBS,2015-10-30,15.0,AAH01QDC9JA2,CP200D UHF 4W ND,K12 Education,Jessica Spindler,49820.15,11/01/1999,Cheboygan,64817.0,0.402,236,0
7CHEBS,2015-08-21,5.0,AAM01QPC9JA1,MOTO CM200D 403-470 40W MOBILE,K12 Education,Jessica Spindler,49820.15,11/01/1999,Cheboygan,64817.0,0.402,191,0
7CHAPD,2020-05-08,1.0,TT3457A,SIERRA WIRELESS (DC:WIFI),Law Enforcement,Jessica Spindler,13694.27,8/28/2001,Charlevoix,68747.0,0.192,92,0
7CHAPD,2020-02-21,1.0,TT3457A,SIERRA WIRELESS (DC:WIFI),Law Enforcement,Jessica Spindler,13694.27,8/28/2001,Charlevoix,68747.0,0.192,92,0
7CHAPD,2019-12-30,1.0,TT3457A,SIERRA WIRELESS (DC:WIFI),Law Enforcement,Jessica Spindler,13694.27,8/28/2001,Charlevoix,68747.0,0.192,92,0
7CHACS,2020-02-07,4.0,TT3457A,SIERRA WIRELESS (DC:WIFI),Law Enforcement,Jessica Spindler,5033.27,11/01/1999,Charlevoix,68747.0,0.192,92,0
7CHACS,2019-11-21,1.0,SMW3013A3A2ABLK180,MOBILEMARK MULTIBAND BLK SM,Law Enforcement,Jessica Spindler,5033.27,11/01/1999,Charlevoix,68747.0,0.192,409,0
7CCECD,2016-07-29,1.0,1200-013,SPECTRACOM SECURESYNCH CHASIS,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,4,0
7CCECD,2016-04-29,9.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,149,0
7CCECD,2015-12-31,1.0,7%,CONSTRUCTION MANG FEE,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,384,0
7CCECD,2015-12-30,1.0,WB3480,CAMBIUM PTP800 MODEM 10 MBPS,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,36,0
7CCECD,2015-12-09,1.0,CONSTRUCTION FEE 7%,CONSTRUCTION MGT FEE 7%,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,390,0
7CCECD,2015-10-30,1.0,ELECT FROM KOA CAMP,TEMP ELECT SERVICE FROM KOA CA,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,75,0
7CCECD,2015-10-07,2.0,PROJECT MANG,PROJECT MANAGMENT DAYS,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,63,0
7CCECD,2015-09-30,1.0,7% MGT FEE,7% CONSTRUCTION MANAGEMENT FEE,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,210,0
7CCECD,2015-09-22,1.0,7% MGT FEE,7% CONSTRUCTION MANAGEMENT FEE,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,210,0
7CCECD,2015-09-04,1.0,MANT. FEE,7% CONSTRUCTION MANAGEMENT FEE,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,210,0
7CCECD,2015-08-28,3.0,PROJECT MANG,PROJECT MANAGMENT DAYS,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,63,0
7CCECD,2015-08-21,1.0,CONSTRUCTION MGT,CONSTRUCTION MGT FEE 7%,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,390,0
7CCECD,2015-08-07,1.0,7%,7% CONSTRUCTION MANAGEMENT FEE,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,210,0
7CCECD,2015-07-31,1.0,CONSTRUCTION MGT FEE,7% CONSTRUCTION MGT FEE,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,29,0
7CCECD,2015-06-19,1.0,CONSTRUCTION MGT FEE,CONSTRUCTION MGT FEE 7%,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,390,0
7CCECD,2015-06-12,1.0,CONSTRUCTION MGT,CONSTRUCTION MGT FEE 7%,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,390,0
7CCECD,2015-05-15,1.0,CONSTRUCTION MGT,7% CONSTRUCTION MANAGEMENT FEE,911 & Dispatch,Jessica Spindler,1011834.96,11/01/1999,Emmet,80040.0,0.131,210,0
7CADUT,2019-12-31,2.0,AAM01JQH9JA1AN,"MOTO CM300D, 136-174 45W 99CH",Utilities,Jessica Spindler,10045.21,6/15/2004,Wexford,67091.0,0.114,198,0
7CADUT,2019-01-18,2.0,AAM01JQH9JC1AN,MOTO CM300D 136-174 45W 99CH,Utilities,Jessica Spindler,10045.21,6/15/2004,Wexford,67091.0,0.114,195,0
7CADUT,2018-12-11,1.0,AAH02JDH9VA1AN,MOTO XPR 3500E 136-174 5W LKP,Utilities,Jessica Spindler,10045.21,6/15/2004,Wexford,67091.0,0.114,176,0
7CADUT,2017-09-22,1.0,AAH02JDH9VA1,MOTO XPR3500E 136-174 5W LKP,Utilities,Jessica Spindler,10045.21,6/15/2004,Wexford,67091.0,0.114,192,0
7CADUT,2016-09-23,1.0,AAM01JQC9JA1,MOTO CM200D 136-174 45W MOBILE,Utilities,Jessica Spindler,10045.21,6/15/2004,Wexford,67091.0,0.114,215,0
7CADUT,2016-08-19,1.0,AAH02JDH9JA2,MOTO XPR3500 136-174 128CH,Utilities,Jessica Spindler,10045.21,6/15/2004,Wexford,67091.0,0.114,204,0
7BOYPO,2020-08-14,3.0,GAD2X4,GETAC VEHICLE ADAPTER/CHARGER,Government Services,Jessica Spindler,12140.53,11/10/2004,Charlevoix,68747.0,0.192,493,0
7BOYPO,2016-05-20,3.0,AAH02JDH9VA1,MOTO XPR3500E 136-174 5W LKP,Government Services,Jessica Spindler,12140.53,11/10/2004,Charlevoix,68747.0,0.192,192,0
7BCTFD,2015-04-17,1.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Jessica Spindler,1227.7,11/01/1999,Emmet,80040.0,0.131,245,0
7ANTCS,2018-09-28,1.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Law Enforcement,Jessica Spindler,375979.66,11/01/1999,Antrim,51231.0,0.07200000000000001,149,0
7ANTCS,2017-10-13,1.0,150,PROPAGATION STUDY,Law Enforcement,Jessica Spindler,375979.66,11/01/1999,Antrim,51231.0,0.07200000000000001,354,0
7ALVFD,2019-10-25,4.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Fire & EMS,Jessica Spindler,3232.0,11/01/1999,Cheboygan,64817.0,0.402,149,0
7AJDFP,2019-11-21,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Jessica Spindler,7358.29,1/21/2003,Crawford,5375.0,4.437,218,0
7AJDFP,2019-08-16,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Jessica Spindler,7358.29,1/21/2003,Crawford,5375.0,4.437,218,0
7AJDFP,2018-10-17,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Jessica Spindler,7358.29,1/21/2003,Crawford,5375.0,4.437,218,0
7AJDFP,2018-07-30,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Jessica Spindler,7358.29,1/21/2003,Crawford,5375.0,4.437,218,0
7AJDFP,2017-12-15,1.0,AAH01QDC9JA2AN,MOTO CP200D 403-470 4W ND,Manufacturing,Jessica Spindler,7358.29,1/21/2003,Crawford,5375.0,4.437,218,0
7AJDFP,2017-10-13,1.0,AAH01QDC9JA2,MOTO CP200D UHF 4W ND,Manufacturing,Jessica Spindler,7358.29,1/21/2003,Crawford,5375.0,4.437,221,0
7AJDFP,2015-09-25,1.0,AAM01QPC9JC1,MOTO CM200D 403-470 40W 16CH,Manufacturing,Jessica Spindler,7358.29,1/21/2003,Crawford,5375.0,4.437,196,0
5SPRFD,2020-08-14,1.0,GDVNHL,GETAC: V110 HAVIS VEHICLE DOCK,Fire & EMS,Keith Johnson,35104.84,11/01/1999,Ottawa,825673.0,0.309,138,0
5SPRFD,2018-04-26,5.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Keith Johnson,35104.84,11/01/1999,Ottawa,825673.0,0.309,245,0
5SPRFD,2017-06-29,2.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Keith Johnson,35104.84,11/01/1999,Ottawa,825673.0,0.309,245,0
5SPRFD,2016-12-30,1.0,IM-950W4,SETCOM SYS 950 INTERCOM MIXER,Fire & EMS,Keith Johnson,35104.84,11/01/1999,Ottawa,825673.0,0.309,84,0
5SPRFD,2016-06-30,1.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Keith Johnson,35104.84,11/01/1999,Ottawa,825673.0,0.309,245,0
5SPRFD,2015-05-15,2.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Keith Johnson,35104.84,11/01/1999,Ottawa,825673.0,0.309,245,0
5SPRFD,2015-03-20,5.0,A03JAC9JA2,MOTO MIN VI PAGER VHF 143-174,Fire & EMS,Keith Johnson,35104.84,11/01/1999,Ottawa,825673.0,0.309,245,0
5OTTRC,2018-03-16,1.0,AAM01JQH9JA1AN,"MOTO CM300D, 136-174 45W 99CH",Government Services,Keith Johnson,9976.55,11/01/1999,Ottawa,825673.0,0.309,198,0
5OTTRC,2018-01-31,3.0,AAM01JQH9JA1AN,"MOTO CM300D, 136-174 45W 99CH",Government Services,Keith Johnson,9976.55,11/01/1999,Ottawa,825673.0,0.309,198,0
5OTTRC,2017-11-03,2.0,AAM50KNF9AA3,PM400 146-174 1-25W 64 CH,Government Services,Keith Johnson,9976.55,11/01/1999,Ottawa,825673.0,0.309,318,0
5OTTRC,2016-06-30,8.0,AAH73WCF9NA5,DTR650 1W 900MHZ DIGITAL PRTBL,Government Services,Keith Johnson,9976.55,11/01/1999,Ottawa,825673.0,0.309,350,0
5OTTRC,2016-06-24,2.0,AAH73WCF9NA5,DTR650 1W 900MHZ DIGITAL PRTBL,Government Services,Keith Johnson,9976.55,11/01/1999,Ottawa,825673.0,0.309,350,0
4WYCCH,2020-07-31,1.0,AAH56RDN9WA1AN,MOTO XPR 7550E FKP GPS GOB BT,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,87,0
4WYCCH,2020-06-30,2.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,85,0
4WYCCH,2020-06-26,2.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,85,0
4WYCCH,2020-03-21,2.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,85,0
4WYCCH,2020-01-31,1.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,85,0
4WYCCH,2019-09-20,4.0,PMMN4050,MOTO IMPRES REMOTE SPEAKER MIC,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,519,0
4WYCCH,2019-06-28,5.0,PMNN4489,MOTO BATT IMPRES LIION,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,423,0
4WYCCH,2019-05-17,3.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,85,0
4WYCCH,2019-03-22,4.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,85,0
4WYCCH,2018-12-27,12.0,PMNN4069,IMPRESS Li-ION BATTERY,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,537,0
4WYCCH,2018-02-23,4.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,85,0
4WYCCH,2018-02-09,1.0,AAH56RDN9WA1AN,MOTO XPR 7550E FKP GPS GOB BT,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,87,0
4WYCCH,2017-12-29,2.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,85,0
4WYCCH,2017-10-20,2.0,AAH56RDC9RA1AN,MOTO XPR 7350E 403-512 4W NKP,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,85,0
4WYCCH,2017-05-26,2.0,AAH56RDC9RA1,MOTO XPR 7350E 403-512 4W,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,95,0
4WYCCH,2016-09-30,2.0,AAH56RDC9KA1,XPR7350 UHF PORTABLE 4W 32CH,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,112,0
4WYCCH,2016-01-29,4.0,AAH56RDC9KA1,XPR7350 UHF PORTABLE 4W 32CH,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,112,0
4WYCCH,2015-03-20,1.0,AAH55QDC9LA1,XPR6350 403-470 1-4W 32CH GPS,Manufacturing,Tom Gillespie,46905.21,11/01/1999,Van Buren,165946.0,0.257,121,0
4WATFD,2020-02-14,25.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Fire & EMS,Tom Gillespie,5628.37,11/01/1999,Berrien,510290.0,0.29100000000000004,149,0
4WATFD,2020-01-31,25.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Fire & EMS,Tom Gillespie,5628.37,11/01/1999,Berrien,510290.0,0.29100000000000004,149,0
4VANCS,2016-08-31,3.0,S4705UINT13,PRO-GARD REAR SEAT/STEEL SCRN,Law Enforcement,Tom Gillespie,99481.98,11/01/1999,Van Buren,165946.0,0.257,77,0
4VANCS,2016-02-19,1.0,CCMC18,"TROY 18"" SLOPED CONSOLE",Law Enforcement,Tom Gillespie,99481.98,11/01/1999,Van Buren,165946.0,0.257,275,0
4VANCS,2015-12-31,1.0,LPX45D,"FED SIG DISCRETE LPX 45"" LB",Law Enforcement,Tom Gillespie,99481.98,11/01/1999,Van Buren,165946.0,0.257,62,0
4VANCS,2015-12-04,1.0,S4705UINT13,PRO-GARD REAR SEAT/STEEL SCRN,Law Enforcement,Tom Gillespie,99481.98,11/01/1999,Van Buren,165946.0,0.257,77,0
4VANCS,2015-11-20,3.0,S4705UINT13,PRO-GARD REAR SEAT/STEEL SCRN,Law Enforcement,Tom Gillespie,99481.98,11/01/1999,Van Buren,165946.0,0.257,77,0
4VANCS,2015-11-13,3.0,LPX45D,"FED SIG DISCRETE LPX 45"" LB",Law Enforcement,Tom Gillespie,99481.98,11/01/1999,Van Buren,165946.0,0.257,62,0
4VANCS,2015-05-15,1.0,PB47UINT13,PRO-GARD PUSH BUMPER,Law Enforcement,Tom Gillespie,99481.98,11/01/1999,Van Buren,165946.0,0.257,333,0
4VANCS,2015-02-13,1.0,PB47UINT13,PRO-GARD PUSH BUMPER,Law Enforcement,Tom Gillespie,99481.98,11/01/1999,Van Buren,165946.0,0.257,333,0
4VANCS,2015-02-06,1.0,PB47UINT13,PRO-GARD PUSH BUMPER,Law Enforcement,Tom Gillespie,99481.98,11/01/1999,Van Buren,165946.0,0.257,333,0
4TRIFD,2020-03-24,2.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,Fire & EMS,Tom Gillespie,13757.39,11/01/1999,Berrien,510290.0,0.29100000000000004,171,0
4TRIFD,2020-02-14,15.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,Fire & EMS,Tom Gillespie,13757.39,11/01/1999,Berrien,510290.0,0.29100000000000004,171,0
4TRIFD,2020-01-31,15.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,Fire & EMS,Tom Gillespie,13757.39,11/01/1999,Berrien,510290.0,0.29100000000000004,171,0
4TRIFD,2016-09-23,4.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,Fire & EMS,Tom Gillespie,13757.39,11/01/1999,Berrien,510290.0,0.29100000000000004,223,0
4TRIFD,2016-03-31,2.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,Fire & EMS,Tom Gillespie,13757.39,11/01/1999,Berrien,510290.0,0.29100000000000004,223,0
4TRIFD,2015-12-31,2.0,A03JAC9JA1,MOTO M6 PAGER 143-174 MHZ,Fire & EMS,Tom Gillespie,13757.39,11/01/1999,Berrien,510290.0,0.29100000000000004,223,0
4THOFD,2020-02-14,23.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,Fire & EMS,Tom Gillespie,3826.62,11/01/1999,Berrien,510290.0,0.29100000000000004,171,0
4THOFD,2020-01-31,23.0,G4 PAGER,UNICATION G4 DIGITAL VOICE,Fire & EMS,Tom Gillespie,3826.62,11/01/1999,Berrien,510290.0,0.29100000000000004,171,0
4STJTP,2020-03-31,1.0,PRPSP4704UINT20A,PRO-GARD SPACE SVR PARTITION,Law Enforcement,Tom Gillespie,26776.59,4/06/2004,Berrien,510290.0,0.29100000000000004,103,0
4STJTP,2017-11-30,1.0,DF47A2,"CODE3 DEFENDER LIGHTBAR 47""",Law Enforcement,Tom Gillespie,26776.59,4/06/2004,Berrien,510290.0,0.29100000000000004,40,0
4STJTP,2016-08-26,1.0,DF47A2,"CODE3 DEFENDER LIGHTBAR 47""",Law Enforcement,Tom Gillespie,26776.59,4/06/2004,Berrien,510290.0,0.29100000000000004,40,0
4STJTP,2015-07-31,2.0,P4704UINT13A,PRO-GARD C/SLDE WNDW PARTITION,Law Enforcement,Tom Gillespie,26776.59,4/06/2004,Berrien,510290.0,0.29100000000000004,163,0
4STJTO,2019-05-24,2.0,AAM02JQH9JA1AN,MOTO XPR 2500 136-174 45W,Government Services,Tom Gillespie,1689.79,11/01/1999,Berrien,510290.0,0.29100000000000004,175,0
4STJPS,2019-11-27,14.0,AAH88QCC9JA2AN,MOTO SL300 403-470 UHF 2 CH ND,K12 Education,Tom Gillespie,9363.45,11/01/1999,Berrien,510290.0,0.29100000000000004,312,0
4STJOS,2018-12-27,2.0,ARB-BWC3-8BAY,PANASONIC BODY WORN CAMERA,Law Enforcement,Tom Gillespie,151637.87,11/01/1999,Berrien,510290.0,0.29100000000000004,54,0
4STJOS,2018-11-30,5.0,93045,PRINTEK RT43 POLYTHERM PAPER,Law Enforcement,Tom Gillespie,151637.87,11/01/1999,Berrien,510290.0,0.29100000000000004,406,0
4STJOS,2017-12-29,1.0,93046,PRINTEK RT43 POLYTHERM PAPER,Law Enforcement,Tom Gillespie,151637.87,11/01/1999,Berrien,510290.0,0.29100000000000004,406,0
4STJOS,2017-06-30,5.0,93026,PRINTEK VEHICLE PRO 400,Law Enforcement,Tom Gillespie,151637.87,11/01/1999,Berrien,510290.0,0.29100000000000004,173,0
4STJOS,2017-05-26,1.0,C5590CRB,"CODE3 RELEX BEACON, CLEAR LENS",Law Enforcement,Tom Gillespie,151637.87,11/01/1999,Berrien,510290.0,0.29100000000000004,280,0
4STJOS,2015-01-23,1.0,CMMCMTSALT17,TROY MC SWING-ARM LAPTOP MOUNT,Law Enforcement,Tom Gillespie,151637.87,11/01/1999,Berrien,510290.0,0.29100000000000004,187,0
4SOUPD,2018-12-27,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,47,0
4SOUPD,2018-12-20,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,47,0
4SOUPD,2018-11-13,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,47,0
4SOUPD,2018-11-09,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,47,0
4SOUPD,2018-10-26,1.0,PFW3604INT13A,PRO-GARD C/SLDE WNDW PARTITION,Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,163,0
4SOUPD,2017-12-08,1.0,ASBD47UINT13,PRO-GARD ALUMINUM STORAGE,Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,53,0
4SOUPD,2017-10-31,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,47,0
4SOUPD,2017-10-11,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,47,0
4SOUPD,2017-10-06,1.0,RX2700CC,"CODE 3 RX2700CC 47"" LIGHTBAR",Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,47,0
4SOUPD,2015-11-06,1.0,ENT2B3R,INTERSECTOR UNDER MIRROR RED,Law Enforcement,Tom Gillespie,77079.02,11/01/1999,Van Buren,165946.0,0.257,433,0
4SOUHC,2017-06-20,3.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,Healthcare,Tom Gillespie,34644.51,11/01/1999,Van Buren,165946.0,0.257,264,0
4SOUHC,2016-03-31,18.0,AAH01QDC9JA2,CP200D UHF 4W ND,Healthcare,Tom Gillespie,34644.51,11/01/1999,Van Buren,165946.0,0.257,236,0
4SOUHC,2015-03-27,1.0,TOWER,TOWER CLIMB,Healthcare,Tom Gillespie,34644.51,11/01/1999,Van Buren,165946.0,0.257,56,0
4SOUHC,2015-03-13,4.0,AAH56RDN9KA1,XPR7550 UHF PORTABLE 4W 1000CH,Healthcare,Tom Gillespie,34644.51,11/01/1999,Van Buren,165946.0,0.257,115,0
4SMCAS,2020-02-14,24.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Fire & EMS,Tom Gillespie,5226.21,9/29/2008,Berrien,510290.0,0.29100000000000004,149,0
4SMCAS,2020-01-31,24.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Fire & EMS,Tom Gillespie,5226.21,9/29/2008,Berrien,510290.0,0.29100000000000004,149,0
4SISFD,2020-06-12,2.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Fire & EMS,Tom Gillespie,23982.92,11/01/1999,Cass,121875.0,0.073,149,0
4SISFD,2019-08-30,30.0,G5 DB PAGER,UNICATION G5 DUAL BAND PAGER,Fire & EMS,Tom Gillespie,23982.92,11/01/1999,Cass,121875.0,0.073,149,0
4RIVTP,2015-10-23,1.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,Hospitality,Tom Gillespie,1068.5,11/01/1999,Berrien,510290.0,0.29100000000000004,264,0
4PAWSC,2016-08-05,2.0,AAM28QPN9KA1,XPR5550 UHF MOBILE 40W 1000CH,K12 Education,Tom Gillespie,9821.34,11/01/1999,Van Buren,165946.0,0.257,146,0
4NEWPD,2020-02-19,1.0,F2380,MOTO MCD5000 DESKSET,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,55,0
4NEWPD,2019-10-31,1.0,ES100,FED SIG DYNAMAX COMPACT SPKR,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,383,0
4NEWPD,2019-09-26,1.0,93640,"PRINTEK FIELDPRO 541 4""",Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,151,0
4NEWPD,2019-09-20,1.0,VG5530-LVZ-M-VZAT,CALAMP VANGUARD 5530MC MOBILE,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,126,0
4NEWPD,2019-04-30,1.0,93640,"PRINTEK FIELDPRO 541 4""",Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,151,0
4NEWPD,2019-04-26,2.0,AAH02JDH9VA1AN,MOTO XPR 3500E 136-174 5W LKP,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,176,0
4NEWPD,2019-03-22,1.0,AAM28JQN9WA1AN,MOTO XPR 5550E 136-174M 25-45W,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,122,0
4NEWPD,2018-12-31,1.0,AAR10JCGANQ1AN,MOTO SLR 5700 REPEATER 137-174,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,22,0
4NEWPD,2018-11-30,1.0,93673,PRINTEK FIELDPRO 541 W/O BATT,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,189,0
4NEWPD,2018-11-13,1.0,VG5530-LVZ-M-GEN,CALAMP VANGAURD 5530 VZ LTE,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,139,0
4NEWPD,2018-07-27,1.0,FCC-FILE,EWA FCC LICENSE RECOORDINATE,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,127,0
4NEWPD,2018-06-22,3.0,AAH02JDH9VA1,MOTO XPR3500E 136-174 5W LKP,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,192,0
4NEWPD,2018-05-04,6.0,AAH02JDC9VA1AN,MOTO XPR3300E 136-174 5W,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,208,0
4NEWPD,2017-11-22,2.0,2747A2CCLED,CODE3 LED LIGHTBAR,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,43,0
4NEWPD,2015-07-31,2.0,AAH01QDC9JC2,CP200D UHF 4W ND ANALOG,Law Enforcement,Tom Gillespie,78911.35,11/08/2002,Berrien,510290.0,0.29100000000000004,264,0
